assertion_id,gene_id,gene_symbol,gene_aliases,stable_id,species,species_common_name,major_cell_type,cell_subtype,cell_type,ontology_id,marker_direction,tissue,condition,developmental_stage,assay,confidence,bbsr_verified,submitter,notes,evidence_count,source_titles,source_identifiers,source_url,source_links,updated_at
13906,2022,AGER,[SCARJ1],,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: advanced glycosylation end-product specific receptor | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.011,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13920,2404,CALB1,[CALB],,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: calbindin 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.019,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13880,5228,CAMK2A,"[CAMKA, KIAA0968]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: calcium/calmodulin dependent protein kinase II alpha | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.026,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13940,3222,CCK,,,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: cholecystokinin | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.033,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13916,1604,CCM2,"[C7orf22, MGC4607, OSM]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: CCM2 scaffold protein | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.052,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13876,28,CD3E,,,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: CD3e molecule | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.041,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13914,3416,DAB1,,,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,"Product: DAB1, reelin adaptor protein | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.045",1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13878,6634,DLG4,"[PSD-95, PSD95, SAP-90, SAP90]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: discs large MAGUK scaffold protein 4 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.022,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13890,2419,EMX1,,,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: empty spiracles homeobox 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.023,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13892,5035,FEZF2,"[FEZL, FKSG36, FLJ10142, TOF, ZNF312, Zfp312]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: FEZ family zinc finger 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.008,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13896,6730,GRIA3,"[GLUR3, GLURC, GluA3, MRX94]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: glutamate ionotropic receptor AMPA type subunit 3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.02,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13908,5107,GRIN2D,"[EB11, GluN2D, NMDAR2D, NR2D]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: glutamate ionotropic receptor NMDA type subunit 2D | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.002,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13882,5103,GRM1,"[GPRC1A, MGLUR1, PPP1R85, mGlu1]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: glutamate metabotropic receptor 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.004,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13884,6580,GRM5,"[GPRC1E, MGLUR5, PPP1R86, mGlu5]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: glutamate metabotropic receptor 5 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.033,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13928,8091,KCNB1,[Kv2.1],,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: potassium voltage-gated channel subfamily B member 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.015,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13930,8093,KCNB2,[Kv2.2],,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: potassium voltage-gated channel subfamily B member 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.007,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13942,8103,KCND2,"[KIAA1044, Kv4.2, RK5]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: potassium voltage-gated channel subfamily D member 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.009,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13944,8105,KCND3,"[KSHIVB, Kv4.3, SCA19, SCA22]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: potassium voltage-gated channel subfamily D member 3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.004,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13912,3911,KCNN4,"[IK, KCa3.1, hIKCa1, hKCa4, hSK4]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: potassium calcium-activated channel subfamily N member 4 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.027,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13932,8095,KCNQ2,"[ENB1, HNSPC, KCNA11, Kv7.2]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: potassium voltage-gated channel subfamily Q member 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.014,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13934,8097,KCNQ3,"[EBN2, Kv7.3]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: potassium voltage-gated channel subfamily Q member 3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.017,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13918,8085,MAP2,"[MAP2A, MAP2B, MAP2C]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: microtubule associated protein 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.179,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13904,2475,NR4A2,"[HZF-3, NOT, NURR1, RNR1, TINUR]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: nuclear receptor subfamily 4 group A member 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.033,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13894,5226,NRGN,,,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: neurogranin | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.031,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13938,8101,OXTR,,,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: oxytocin receptor | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.001,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13900,6808,PCP4,[PEP-19],,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: Purkinje cell protein 4 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.083,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13926,8089,PDE2A,,,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: phosphodiesterase 2A | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13888,2221,POU3F1,"[OCT6, OTF6, SCIP]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,Product: POU class 3 homeobox 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.013,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13924,8087,RTN4,"[ASY, KIAA0886, NOGO, NSP-CL]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: reticulon 4 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.553,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13936,8099,SATB2,"[FLJ21474, KIAA1034]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: SATB homeobox 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.015,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13898,8081,SPINK8,,,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,"Product: serine peptidase inhibitor, Kazal type 8 (putative) | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.002",1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13902,5135,SYNPR,[MGC26651],,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: synaptoporin | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.022,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13886,1635,TBR1,,,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,moderate,false,,"Product: T-box, brain 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.018",1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13910,8083,YWHAZ,"[14-3-3-zeta, KCIP-1, YWHAD]",,Homo sapiens,human,Pyramidal cells,,Pyramidal cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.497,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13970,2179,AXIN2,"[DKFZp781B0869, MGC126582]",,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: axin 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.006,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13966,1622,CDH4,,,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: cadherin 4 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.017,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13964,1643,EMX2,,,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: empty spiracles homeobox 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.027,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13962,765,GFAP,[FLJ45472],,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: glial fibrillary acidic protein | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.013,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13952,1966,GLI3,"[ACLS, GCPS, PAP-A, PAPA1, PAPB, PHS, PPDIV]",,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: GLI family zinc finger 3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.003,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13958,6548,HES5,[bHLHb38],,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: hes family bHLH transcription factor 5 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.036,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13954,5047,NOTCH3,"[CADASIL, CASIL]",,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: notch 3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.02,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13960,7141,OLIG2,"[BHLHB1, OLIGO2, PRKCBP2, RACK17, bHLHe19]",,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: oligodendrocyte transcription factor 2 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.039,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13946,618,PAX6,"[AN2, D11S812E]",,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: paired box 6 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.049,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13950,8107,PDGFD,"[IEGF, MSTP036, SCDGF-B]",,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: platelet derived growth factor D | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.003,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13972,3571,RIIAD1,"[C1orf230, FLJ36032, NCRNA00166]",,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.019,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13948,773,SLC1A3,"[EA6, EAAT1, GLAST]",,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: solute carrier family 1 member 3 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.074,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13968,8109,SPRY1,[hSPRY1],,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: sprouty RTK signaling antagonist 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.019,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13956,2667,VCAM1,[CD106],,Homo sapiens,human,Radial glia cells,,Radial glia cells,"",positive,Brain,"","",PanglaoDB curation,high,false,,Product: vascular cell adhesion molecule 1 | Gene type: protein-coding gene | Germ layer: Ectoderm | Ubiquitousness index: 0.041,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13984,2337,ADGRE1,"[EMR1, TM7LN3]",,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,Product: adhesion G protein-coupled receptor E1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.033,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13988,1260,CCR3,"[CC-CKR-3, CD193, CKR3, CMKBR3]",,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,Product: C-C motif chemokine receptor 3 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.001,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13978,104,CD86,"[B7-2, B7.2, CD28LG2]",,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,Product: CD86 molecule | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.026,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13974,3430,HMOX1,"[HO-1, bK286B10]",,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,Product: heme oxygenase 1 | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.046,1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
13986,6231,MERTK,"[RP38, Tyro12, c-Eyk, mer]",,Homo sapiens,human,Red pulp macrophages,,Red pulp macrophages,"",positive,Immune system,"","",PanglaoDB curation,high,false,,"Product: MER proto-oncogene, tyrosine kinase | Gene type: protein-coding gene | Germ layer: Mesoderm | Ubiquitousness index: 0.016",1,PanglaoDB marker database (27 Mar 2020),10.1093/database/baz046,https://panglaodb.se/markers.html,"[{'title': 'PanglaoDB marker database (27 Mar 2020)', 'url': 'https://panglaodb.se/markers.html'}]",2026-08-14 20:27:48.145612
